Unique id,word,frequency
85ced90e-97be-4d06-a0b8-9586c7bf49ce,experience,1
642d49f2-ddc8-42f5-9d46-d4db39d1a54d,experience,1
26adafc5-c60a-465a-b6d9-696dfd9b2849,experience,1
865f3d65-9773-41b3-857d-6c8d3e589539,experience,1
167a5459-eeba-4078-ae8f-096d28165358,experience,1
be2b0081-2205-4c42-a575-51d8060d3400,experience,1
728ee089-9fa0-43a7-a066-4049e901dc24,experience,1
2b7860dd-6dea-4b23-adc2-3afb7a2f6183,experience,1
193050e2-846f-4ead-81e3-264b8a8d0a85,experience,1
2b769e7a-5e44-45cf-b9e8-7664a60d8bfa,experience,1
03a951aa-4388-4b17-a10a-2b1b4c975d37,experience,1
d6873148-cb4f-4d4a-91b5-834aabb9cb56,experience,1
54407323-ee79-4193-85a5-65ced39591d2,experience,1
0fbf7592-b284-4ac1-9824-a1281db30bac,experience,1
11498973-40f2-400a-8d2f-4ae5d453102f,experience,1
1a8597b4-14dd-41ec-9812-a33e63b46dce,experience,1
53e998d3-2a5f-4bad-9c0d-6ea81c8e7987,experience,1
c9d7a734-88c0-4ea5-8b71-1e39880ab123,experience,1
c58e4821-ee67-4b66-9f96-72ff6f5b1ef4,experience,1
9e5a0f82-aa6d-4d55-9c13-d8a965c7b596,experience,1
da48deab-0428-461d-a2dc-ce127e662293,experience,1
cde85000-5d89-4d76-aa73-73239b67fbf4,experience,1
26e890f0-d98c-4868-b22b-ae9e4e1636d2,experience,1
64530734-cfde-49f0-8bd4-05654d6bbf29,experience,1
49e61af9-179a-4829-a44b-56d4a0520df7,experience,1
e2161a62-ca9a-4d74-9adc-4520df936028,experience,1
ac5f8bb7-1321-41ab-bbff-6abe955a70dd,experience,1
b88a0265-bc32-4bc8-9e0c-556361db1b33,experience,1
422a4b46-d7fc-4d78-aad8-eef445a4fd26,experience,1
2b6dbdc2-8532-416a-b953-095064fc9f8c,experience,1
057dca6d-c0be-423e-8d67-a1b6f808e291,experience,1
ddae29ce-56dc-462b-aa63-5ef0b8d432a6,experience,1
360a8dc4-207f-46f8-ad7f-4f6b2381e3e1,experience,1
4c43e698-b5e5-4a85-a5a0-87621911d29d,experience,1
05a28beb-77ec-4c96-9d47-9e6f363e3bad,experience,1
bfaab1df-b99a-4459-82ea-8b0909c2fdca,experience,1
87fb1e70-79e4-41be-b036-bd9f1ffe040b,experience,1
27073bab-fbaf-46c6-8fe9-cdda44de98b4,experience,1
49a21b75-5805-4298-bdb2-d19aa367662c,experience,1
bd8d83fd-61e2-4222-95a3-865382aa7aee,experience,1
b022effb-5200-49f2-bbfc-6fe3990206a8,experience,1
a02f5268-1e41-4796-a6cb-b76d13fa58ef,experience,1
77f91459-badf-4db4-bc15-7de404e0c443,experience,1
6d2d1ba8-ba67-48e4-bdbd-78c854ffeb66,experience,1
d970e780-dac9-43f0-a225-269d068ee38a,experience,1
6e475e6e-737c-410d-af16-2692f0df3dfb,experience,1
662a392f-0d9b-4396-b032-3f296272ab88,experience,1
948395c1-f624-41dd-92f7-273616db7fad,experience,1
af2a08d0-1133-441f-b321-026e35e5743f,experience,1
900c7ef0-116b-4622-8cde-ccd8e1defa7b,experience,1
63343902-730a-4ecd-9849-a1e858fa540a,experience,1
1175765b-4040-47a7-8174-ab6aa7ec805a,experience,1
f0019928-adeb-4b82-9eda-e30bd8fee452,experience,1
516af6f9-1eda-44ad-87e0-2d3f22844035,experience,1
3e5731ea-b8b4-4eb7-ac58-fdd37af4eb88,experience,1
59dc8610-f8e2-4726-95b9-7eb5607bebe8,experience,1
a19f79c3-2baa-4d1c-bbdf-736e8341699f,experience,1
219fbfc8-0717-4d18-b771-034f56eb7e5e,experience,1
5429d096-2b9e-42f4-aace-f5fcb6d7317a,experience,1
24fa199b-00c1-44f2-acdc-ff79c6db5985,experience,1
0195f387-5c81-4e96-984a-6b16577ed89b,experience,1
dfd0d1ca-9250-4525-a7dc-ffbfcd6be5b2,experience,1
d1771c5d-0ebe-4450-8d72-194e7c6907cb,experience,1
61e40dd5-fb88-4ced-a719-f0caa4544203,experience,1
080d8789-6b23-4d87-9d08-76f5c5d01964,experience,1
c0b7a69e-e2d0-4f30-97a9-f8344d0157eb,experience,1
bd246e54-b3ed-4408-b5bb-fa6807f3128c,experience,1
305fa57b-9cc2-4689-8d13-b47933aac67a,experience,1
6fe31ec2-cb1c-4e29-854e-1bfcfe31a4b4,experience,1
b034280b-04ee-4dcf-8d2e-cfd8e2f85913,experience,1
9b95c5b6-2bf1-4b04-9c39-74fe5ae05ce7,experience,1
e95530cc-03e1-413b-9225-c4de242b5974,experience,1
940d3885-346d-4e3c-9bfb-f4945a962a34,experience,1
2c2b46d7-f671-4004-abe0-52f91ff559d7,experience,1
2b04a606-8f11-4bc7-bcf1-9d6323a66e75,experience,1
38c4deb2-e3f8-4481-adc0-5d29623df2b4,experience,1
93bc323b-999e-40d7-beb0-239960f93cf9,experience,1
539aa69b-c7ab-44e8-a8a8-f30ef8f06ab1,experience,1
00241e33-6c1b-41a2-9f3a-ff32900cd4b0,experience,1
a3895247-7886-46b8-b7d6-542faf29a1e1,experience,1
aded254e-d6ed-4736-bac2-59bf06d40c26,employees,1
086e10d5-8b00-446c-8736-b1fb1b917887,employees,1
2eecbeae-f8ba-4317-9f09-f23b37dbdf5b,difficulties,1
1966fa7f-a0e4-4aa2-981f-d1ef6f7d77f2,doesn,1
eb80e022-5eed-4773-b2fe-5bf436b5b860,doesn,1
1ad42ead-5b4e-4722-9efd-db33a6472553,doesn,1
735ec3ec-aafd-485a-8192-5bbc921ee9ee,doesn,1
73b95021-0840-43c5-b566-61ed18e37143,doesn,1
3e0c1bd0-3286-4d49-9df3-336c72d72baf,doesn,1
994ada94-af80-45a0-b7b4-32338379beb5,doesn,1
18714df6-69c8-4daf-8a2f-10749e24e48e,doesn,1
942fef2a-a9ed-4aa5-8c34-5e860f14eb70,doesn,1
3cab58f6-0b52-4b0c-8027-2a372135f038,doesn,1
5acfc9ae-fa0d-4a24-a03e-bef0f5e8cd44,doesn,1
e012262f-d306-4f09-a074-e3d414a488f5,does,1
d57043aa-6823-4aeb-a353-dd104e2b80c3,does,1
47c9f6fe-3942-405c-9f19-8e874edfa070,does,1
640da421-a5e4-41d2-ac74-d3c4d3a8e1db,does,1
daaaab32-0e17-4f7b-bb80-6024078a5963,does,1
cd2604ab-4c93-4ed7-87e5-f890a81bf2e4,does,1
3e4890ac-78a0-4f20-a798-575712159c1c,does,1
dce30dd0-38e7-4d20-97ec-5c615a3c84c5,does,1
d186eb20-463e-4c77-ad8c-4eb04dbe03fe,does,1
7116ac7d-1613-4f91-bb90-ee4284fb9d69,doesn,1
ce7e266f-36a3-4abb-a3f4-6a9f503a5f4d,doesn,1
89087e27-e6bd-49e1-a2a1-c9206f372522,don,1
1c2d45be-6762-448f-afb4-dc62421aa1d8,doesn,1
caa7ad46-6765-4499-b9e3-f31fd11136b5,doing,1
fcca775d-9e90-4890-ba03-dbe1b7d5c6f2,doing,1
c52ba308-7845-4899-ac22-3bb4bacffb2a,doing,1
57498bda-bd0d-4cfa-99c4-fed1cb6d640f,doing,1
645ccb74-40f8-41d0-ac86-cab54b226dfe,doing,1
8966bc27-d21d-478d-b561-43f1171426ab,doing,1
c2eb9a85-41b8-4f58-a636-b1be5df7cfd4,doesnt,1
22c1904d-8ed7-449e-a47f-c2ad75c0aaed,doesnt,1
18714df6-69c8-4daf-8a2f-10749e24e48e,doesnt,1
98e9506b-ae5e-47f4-bc1d-f35a421c4d0b,doesnt,1
4f34f3d7-81cb-4bd9-8d40-9552d18e6020,doesn,1
b27da6ff-55dd-4ae2-a0c8-9a2dceed6832,doesn,1
e7d18ee4-0313-4ee8-a7e7-a4200fbaa6a4,doesn,1
34f1cb45-6050-4222-a058-07dc63223e96,doesn,1
be372005-0525-4a7c-b5ac-73725d466a92,doesn,1
d3d2de05-1dce-488d-8c23-463619935f4e,doesn,1
ea1177d5-392f-45a5-8373-4eada71ef563,doesn,1
92f072fe-0932-47ee-9b23-994a80fe3411,doesn,1
03c47b64-ac4e-454b-8f89-9496b4949833,doesn,1
6f75882c-2644-421a-9e9e-7176ca75e29f,does,1
484c2575-0ca8-48d2-b934-a414ae0fd196,does,1
519ebd03-678d-49e8-bff2-6b0b537ddef8,does,1
f7779561-9c35-4285-baa9-30384db2e275,does,1
c047803d-bd3f-4a24-8f4d-2d6abe182b6f,distress,1
d13eaa46-fd81-4a80-a66e-fb72885d5534,dissatisfied,1
ba6458c9-e37c-4ae7-a02c-0a396296c48d,dissatisfied,1
678efe79-7cde-42e9-8ed2-c2b0afc1ab98,dissatisfied,1
e01a7b15-1420-4618-8be4-73bc03797536,dissatisfied,1
25d67c17-1e09-4017-928a-b87ce0f7485b,dissatisfied,1
f87add98-15e5-46fd-a0bd-7db3ab14c8cb,dissatisfaction,1
4279f113-a97a-4029-9c7e-8ae81c3989bb,dissatisfaction,1
7aed6359-eddb-4aa4-9be2-5610696387fe,dissapointing,1
638a26b0-eebb-4bea-8125-f93ad4676412,dissapoinment,1
398308f0-893a-4e1c-bee9-a300ee9a6fa1,disputes,1
75be44fb-25c6-4678-a790-34bce1ae9215,dispute,1
e323cce1-8588-4d70-82b6-c9b60b9eca34,disppointed,1
097c4a1c-9b45-42dc-befe-c8d1d120aab0,displaying,1
d57043aa-6823-4aeb-a353-dd104e2b80c3,displayed,1
158aea4e-21a1-4d2e-ae26-507cc99d44d0,displayed,1
3e7c6732-cc89-4c7c-aa56-6ae159e3b748,displayed,1
4883d0f6-a54e-43fc-a50f-7a9a64e85a97,display,1
1b1de695-1c77-4045-9c34-2ae9b55286f7,display,1
3e7c6732-cc89-4c7c-aa56-6ae159e3b748,distressing,1
b2eb0581-7a15-4dd0-abb8-e824325044a7,disturbance,1
0619e511-cab8-4d35-8198-d91df020aa0a,disturbance,1
3848ecb5-58e0-4bef-9911-6d4a79f351f3,dne,1
818fe764-9427-42c6-9300-4b1b422ab3cd,does,1
80ead19c-6c32-4f51-a46d-4877b335c1aa,does,1
557ca80f-e1d7-49c7-8050-428054c1efe8,documents,1
638a26b0-eebb-4bea-8125-f93ad4676412,documentary,1
41698593-1da6-4ec9-9cbe-11cf1316faf6,doctor,1
bd658718-baf9-48a6-a3f2-3197b6d691f6,docket,1
672123b7-0b08-4bff-8396-b07dc9c7c7ab,doa,1
c047803d-bd3f-4a24-8f4d-2d6abe182b6f,doa,1
6a95b4b9-c7d1-45a3-8d0a-2158454e912a,diya,1
13310887-f5ec-41d9-9914-2ee19c98e174,disturbance,1
9329d589-0a12-40d2-a821-881da1ed859e,diya,1
3fdf4ef4-aa2f-4401-8883-048235c0e02c,diverting,1
b65c57c6-e64c-4185-be83-76e65fba5e5e,diva,1
633bef09-708a-4ef1-8a2e-d9716099a5b3,diva,1
99657d35-0f67-4aea-a5d4-4bad1349dddc,diturbance,1
4a15e74c-74f3-4854-969d-89e1710a2dff,disturbing,1
a722fc0d-d989-4ab0-98db-064dd363624d,disturbing,1
b7a0a93b-f869-4d09-a264-bf48e46cffc7,disturbed,1
23251e26-ca42-4b0c-9c92-4bcb398b65ce,doing,1
53a7c7e0-61b9-4a7b-8278-893a743e0569,doing,1
5f6cee37-5467-4346-8b94-66b6f2661c24,doing,1
735ec3ec-aafd-485a-8192-5bbc921ee9ee,don,1
71951e76-db01-49df-ae50-75c0a62c3104,don,1
6f75882c-2644-421a-9e9e-7176ca75e29f,don,1
fe8df1dc-f5de-45f3-8dbd-b61442c54260,don,1
db7d9f6e-fc3d-4174-a9aa-c68291964378,don,1
d310160a-f91f-4f20-8f4f-99d9d5c55272,don,1
d8648dfb-8027-4ead-a3c1-538c26f8e4ae,don,1
a12aa24a-c65f-4d13-bb63-05b693dddc86,don,1
5f2b1f7c-a49b-451a-8d80-8f5d3b9951fe,don,1
47ce6d00-4b50-48a6-b0ef-1a9b3629c070,don,1
2b04a606-8f11-4bc7-bcf1-9d6323a66e75,don,1
d5d92ab4-24aa-4338-9f37-3a6e5e61f872,don,1
c6cdd9dc-b1a8-427f-b1af-a4c5222282e6,don,1
12c6318f-2e81-4c22-980d-72e30986b9bb,don,1
0bc175a4-f7ae-49ec-81b4-a136d97d7012,don,1
f9b08a17-a200-4054-b0c5-b0699a1c3d44,don,1
5185b01e-7933-4b95-ada1-ae8d30341302,don,1
0c14174c-be55-4c85-9004-c5c265c7fbda,don,1
942b8050-c0ec-47b1-8f0e-2b93307bac55,don,1
af2a08d0-1133-441f-b321-026e35e5743f,don,1
d4528015-9638-442b-ac59-9f4b4ac3a744,don,1
e8be6c20-76d4-4330-9378-a8c183386755,don,1
eb80e022-5eed-4773-b2fe-5bf436b5b860,don,1
599977ec-367e-4632-980d-2b304a09bdd1,don,1
ce7e266f-36a3-4abb-a3f4-6a9f503a5f4d,don,1
8bf40a4f-a05e-4c73-a5a6-fc6bc6d588ef,don,1
28be3667-e7c2-4408-97b1-e4cf54727333,don,1
e32b7a26-d6a0-476c-8797-804b142d4906,don,1
94e78512-ba77-4c90-9722-d4fd9bcc5fe9,don,1
e77544e9-7314-4676-9928-6c6acc5bfdbe,don,1
41698593-1da6-4ec9-9cbe-11cf1316faf6,don,1
e57ba6e1-5186-49f2-81e1-3e5b14b5ba60,don,1
75898e30-4f1e-4d07-9203-99e95d94a902,don,1
3ced012f-ac5e-4e07-8253-f7c08f6e6791,don,1
835c66b8-6916-48e1-a51a-1370f8e79e71,don,1
85b550c4-e0f4-479d-9f35-1b0ee67b8154,don,1
e01a7b15-1420-4618-8be4-73bc03797536,don,1
b8554131-3e07-44e0-9e3e-31250c584183,don,1
d9924530-b181-4f4d-a768-9181b1a3f55d,don,1
fa7abdae-06aa-453f-9d4c-4ffff5376fe1,don,1
45b99382-0dfa-44ca-8ba8-360713dd8ce2,don,1
4abe7527-174f-454a-9c8d-4b8f82d9af13,don,1
51d2dbd5-e37d-4a64-9ee2-8dfef3b5d605,don,1
ea22e11d-e0e4-49a7-a289-e85ef86292bb,don,1
2b04a606-8f11-4bc7-bcf1-9d6323a66e75,doing,1
4bb38e92-97e9-4330-acdb-965efacf92fe,don,1
5265e158-bb1e-4ee3-9ef2-3e47dc362790,doing,1
301bab91-96d9-47c4-baae-cb3849769bfc,doing,1
30abb340-be35-4d14-9089-bfccb5a0a852,doing,1
0d0c6d5b-c1d4-4cc7-9c30-85f32d3ae783,doing,1
eb9ec2b8-8444-4651-b454-695f729c9ba0,doing,1
841816f1-fb64-4cc5-a50d-7b30218f9e98,doing,1
c2eb9a85-41b8-4f58-a636-b1be5df7cfd4,doing,1
ab9592ee-935e-492b-a469-5ea997113739,doing,1
0254375e-1cb8-4b98-900a-1561e3584ffe,doing,1
85ced90e-97be-4d06-a0b8-9586c7bf49ce,doing,1
90970cce-36d9-49cb-ac52-b78092b484c3,doing,1
d021fa30-05d3-4f44-8509-dd562a40a685,doing,1
2e4ad327-4e4d-4600-a127-8672fe2d0398,doing,1
bcd3feb9-c065-49a8-be1b-5b2fbf7489b5,doing,1
e8be6c20-76d4-4330-9378-a8c183386755,doing,1
6f75882c-2644-421a-9e9e-7176ca75e29f,doing,1
2ca453ab-900e-4411-be8c-5a7a928b0a46,doing,1
71982574-188e-46fc-a381-9279a8477a98,doing,1
a96e8b95-7303-45f0-aafb-7bfb223cc5da,doing,1
93d8ef41-1bfe-4104-8a01-023465989132,doing,1
ccc21c3e-97a9-41e9-89f2-65a5c7e609d8,doing,1
4883d0f6-a54e-43fc-a50f-7a9a64e85a97,doing,1
5341da00-38db-4711-9e7e-013ef51def21,don,1
ee9ccb86-1b52-4a1d-bb8c-0025156b2d4b,don,1
96bdea28-513e-41b4-9f6f-2a88f18d6851,don,1
37f87492-8672-4495-b23a-ee23fed85cde,don,1
cf61dc16-5a0e-4067-ab24-e646ea27b411,don,1
994ada94-af80-45a0-b7b4-32338379beb5,don,1
472718db-bb0e-43a8-8e68-45f6c033893b,don,1
c1029ea7-abb9-4e40-a43b-5773b4c24f4e,don,1
93b55653-dc28-4acc-a17b-1a2c8008d917,don,1
6f53d16f-1a93-44c0-a7ae-c7c8887ffa24,don,1
b6604d21-5602-4958-be1d-327af0f4137f,doing,1
45fc58a9-8b23-4bb5-8587-ad3751e31f1e,don,1
7fcce7ef-fd87-485d-bd46-4aa6e63f45af,don,1
431b2321-fcc8-49b4-9d1b-c9a6bbf4478c,don,1
62e0082e-5ec7-440f-aa5c-3e25323170b9,don,1
9168fc6c-3e1f-40f2-8906-6d40ed713820,don,1
c52ba308-7845-4899-ac22-3bb4bacffb2a,doings,1
f1f8fdc8-ad77-4a7e-a0eb-8c6183d8f6b0,doinghe,1
ac1a4e24-100b-4d06-b367-d2066eb7a5a1,doing,1
942c28c6-5af7-4a5e-b6d1-0b60811a493b,display,1
1ca22dec-0ac0-4341-93c9-e93494140c18,display,1
a3249f2b-fff0-4e68-8a57-02a4e320c42b,display,1
942fef2a-a9ed-4aa5-8c34-5e860f14eb70,disappointed,1
0235b1c2-7887-44b4-aed0-261cffb0ba6f,disappointed,1
be4a5ed5-bab3-44da-8378-5607aa7b58c7,disappointed,1
d314edac-5544-4741-ae4e-ccf8ba3365bf,disappointed,1
f87add98-15e5-46fd-a0bd-7db3ab14c8cb,disappointed,1
505a3087-c0e1-4470-a10d-c6d129351d9c,disappointed,1
90970cce-36d9-49cb-ac52-b78092b484c3,disappointed,1
03a951aa-4388-4b17-a10a-2b1b4c975d37,disappointed,1
4a63c40b-f6e3-4d45-9fa8-22099e44a32b,disappointed,1
e01a7b15-1420-4618-8be4-73bc03797536,disappointed,1
a24394ed-a98c-4916-b54d-4ad89a5b8939,disappointed,1
71982574-188e-46fc-a381-9279a8477a98,disappointed,1
7948c8ca-451b-4da0-98de-529f7fffc470,disappointed,1
4af1ae8d-d446-4c41-bdaf-f98cee5e878a,disappointed,1
012461a5-9d9c-4b0b-a047-eb782e459a7f,disappointed,1
96826f38-5e27-4bbd-9253-26ea5d69b353,disappointed,1
4aae59e7-7ec0-4fb3-8572-5f5f77103e40,disappointed,1
d970e780-dac9-43f0-a225-269d068ee38a,disappointed,1
d2ae272d-ee6e-4670-872f-6c8b8483f8c3,disappointed,1
aaf0f35f-3cd4-4acb-9048-b0cf01dade37,disappointed,1
0aa0a192-77b0-4f71-ae50-090ade35eb90,disappointed,1
8b9ef5be-24a1-49d1-a279-7ff650105397,disappointed,1
4402b0f4-97bb-4dac-aa5b-2a6ffacdfb8f,disappointed,1
7a6a0d76-912b-46d5-bab3-38a617d71218,disappointing,1
30c7d525-b1a5-46f2-8a6e-5795da575d68,disappointment,1
f956621d-bd51-43e2-85ef-8bbcad8afc64,disappointment,1
c047803d-bd3f-4a24-8f4d-2d6abe182b6f,disappointment,1
3e7c6732-cc89-4c7c-aa56-6ae159e3b748,disappointment,1
0cd86b4c-10b5-43d8-86e9-7d7c53d6c53c,disappointing,1
614e22a4-2ff3-44cc-9280-1a0fbe81e04b,disappointing,1
22653601-f34e-4b68-a042-42e89f7402d1,disappointing,1
05429c4f-21bd-4b4c-971f-43babe121636,disappointing,1
3094ef63-56c3-4117-8616-f472cc569cbf,disappointing,1
ebdc60fe-ea31-4fdf-b940-47dc6172aaf6,disappointed,1
bb00ee83-b15a-4bfc-a827-bd57e95355b3,disappointement,1
fef6c6ea-c17a-4ab3-b46f-fc1aace638d0,disappointed,1
1ae0e479-f046-4081-8ff0-53f7ab1715f5,disappointed,1
8b40d163-7c30-496d-bb75-351ecdad96a3,disappointed,1
a60a3e15-0c1f-4046-9229-33597c274bcf,disappointed,1
8ed18d86-bdac-48f5-aee0-c30860a20ca9,disappointed,1
45c18dc0-0189-4b22-8c08-8cd71c8d4b16,disappointed,1
5f900d52-c739-4896-a1a9-41524654b9d3,disappointed,1
5cd924e8-d4af-4137-84b0-8c1c1586137a,disappointed,1
a630ffbe-3803-40e8-9bf4-e950441d62a2,disappointed,1
7f2bf932-dd51-4ea2-9a4c-2cbe2077c81a,discard,1
fc091d2f-f422-4d36-8fd1-9b4f0846bc41,disappointed,1
c79b72e1-a906-4d89-b2d0-9928547f0378,direct,1
c744d6b1-95d6-4832-a814-3ec83a09f184,direct,1
bbc46871-e40a-4194-828c-aee6b19e29bb,direct,1
e7218b3e-1df5-4eaf-88e3-81d9a2056d86,direct,1
530cace0-5e67-4429-a4aa-8c0862037d95,direct,1
7116ac7d-1613-4f91-bb90-ee4284fb9d69,direct,1
e0bf90fa-6f9b-4073-b9ac-6751c0cdc354,direct,1
940d3885-346d-4e3c-9bfb-f4945a962a34,dimensions,1
0eb8a343-a6c3-4e07-b884-32744da016cc,dilvery,1
a9424e4f-c8d5-4ad0-a726-de14dabb4889,dilivery,1
7056674f-92cb-4877-a6cb-5cda2f3a148f,dilivered,1
c047803d-bd3f-4a24-8f4d-2d6abe182b6f,diligently,1
ad316eb3-bee5-4a12-aed0-c17c9dcf8b9e,dilevery,1
7aed6359-eddb-4aa4-9be2-5610696387fe,dilevering,1
95a006f2-74ad-402b-a882-0364e35583c0,dilasa,1
08457977-2580-4b86-92c2-a555e3f4b1fb,dihlervy,1
1ca22dec-0ac0-4341-93c9-e93494140c18,digit,1
557ca80f-e1d7-49c7-8050-428054c1efe8,difficulty,1
6c8843f9-ce11-457c-a5fd-2844b67de235,difficulty,1
1f961d90-23b2-4a35-b5c7-49498990c6bd,direct,1
ed06a6ed-27a9-40cb-847e-f102f0f175a6,directed,1
9f8ebbe3-4bea-4d8e-9bde-32d8556de776,directky,1
71535563-0948-408e-8ebf-eee0ea7045cc,disagree,1
88f4752b-2eeb-4d51-8283-de36f6f3de92,disappointed,1
e60ea069-3ac9-4240-b7ef-aeb4e52c5100,disappointed,1
c8cb8364-6da9-45c7-8433-4b78169220d2,disappointed,1
3205034e-38b5-4afc-adb7-2736a63943a5,disappointed,1
8b40d163-7c30-496d-bb75-351ecdad96a3,disappoint,1
e877c492-44b4-4848-9a40-e2ddafdb46c6,disappoint,1
41698593-1da6-4ec9-9cbe-11cf1316faf6,disappoint,1
c1ff9752-3878-49bd-97d1-5836745d07d9,disagreed,1
1408f598-c5bd-4be2-8085-edda2c9dde8a,directly,1
8a4f861e-d955-4871-a5ee-ff8d7dc6d570,directly,1
fa273cd4-98ed-46d3-962d-01d7c696773c,directly,1
3f2d9d80-9549-472d-be34-599dbcb284b2,directly,1
ec6691fe-52d5-4c93-b499-91cefec33b6b,directly,1
5d4595c3-bdae-40d4-ab7a-a610d4dc5d97,directly,1
e75652b3-1c4e-4b5b-922a-851de7eeb193,directly,1
875dd3c4-b4f3-4085-be3c-2673576a12d6,directly,1
1ceff833-0add-49d2-a220-37df6de1c9ce,directly,1
3803d2bd-45f7-4fe5-a83e-ce2a04590720,directly,1
4a63c40b-f6e3-4d45-9fa8-22099e44a32b,disassembled,1
ce9d4d1e-b65b-488b-8442-26e74b0732c2,discipline,1
086e10d5-8b00-446c-8736-b1fb1b917887,dispatched,1
81682048-f160-4f28-945e-2028961ddb80,disconnected,1
d350f3c8-ba5f-4781-862a-e84b87b6bf62,discussion,1
dbcc2436-3cb7-4d75-90ef-a8c512d68709,discussion,1
b099acca-1531-4b8b-8668-be5311726bd1,discussion,1
9bc48075-ee38-48d7-a319-10b9ce54c323,discussion,1
8ed8e900-9f85-4cf3-8fd9-85aaedebd40c,discussing,1
dbcd0a2e-9baf-4ae2-83fd-b97de4dab50a,discussed,1
a71453f2-8e69-45be-8fb2-190383049355,discussed,1
1408f598-c5bd-4be2-8085-edda2c9dde8a,discuss,1
957c945f-1723-46d0-a4cc-6390c12f9a89,discuss,1
eb926add-de8b-449f-96ce-2f88e6b31cc4,discuss,1
4a1008be-c584-4bb1-8659-43df2418ca0c,discuss,1
0bc175a4-f7ae-49ec-81b4-a136d97d7012,discounts,1
6f75882c-2644-421a-9e9e-7176ca75e29f,discount,1
41ff91c5-8f3a-4c2e-8c79-cbd3239f77fc,discount,1
a3ddac8e-70a9-4903-91b3-cbe04625c271,discount,1
49485c64-5518-432a-a76f-f608f04759cc,disconnecting,1
a71453f2-8e69-45be-8fb2-190383049355,disconnecting,1
0122d826-d299-4bba-8ef9-d7923e889a38,disconnecting,1
4e5d43e1-9a00-4d77-a4b2-b157aafcda93,disconnected,1
8ed8e900-9f85-4cf3-8fd9-85aaedebd40c,discussions,1
a68347dd-b86b-4860-89b1-27ff757105ac,disguided,1
692a9992-bb36-4898-96b7-d0ed18ed768a,disgusting,1
3e7c6732-cc89-4c7c-aa56-6ae159e3b748,disheartening,1
5982642d-61fd-4cb6-9697-739c41c27f5e,dispatch,1
af3b599d-e9bb-4227-8123-0dd77ace9e53,dispatch,1
cfb2adcc-ad41-4a6a-b04c-b5fac96dfeab,dispatch,1
71420e97-6689-4253-8bd2-c32699be9e24,dispatch,1
3e7c6732-cc89-4c7c-aa56-6ae159e3b748,dismissive,1
8a3fc00a-d152-4ad2-bb27-f7d23e6044a7,dislike,1
a32484b7-eac0-488f-b6d0-c4e41c390c72,disheartening,1
3e8a4210-3369-4d32-bb0a-442e9d56f2a9,disheartening,1
30c7d525-b1a5-46f2-8a6e-5795da575d68,disgusting,1
5cd924e8-d4af-4137-84b0-8c1c1586137a,disgusting,1
12a2a1f5-3083-4555-9e10-e44ca8bb4c7f,disgusting,1
5b7a2ce3-8fd4-441d-a108-4b8ebfb6efc3,disgusting,1
b920c3c6-6aa9-4c70-984d-07b5ef40b8b5,disgusting,1
e77544e9-7314-4676-9928-6c6acc5bfdbe,disgusting,1
d1771c5d-0ebe-4450-8d72-194e7c6907cb,disgusting,1
45b99382-0dfa-44ca-8ba8-360713dd8ce2,disgusting,1
b0c65762-1284-4e55-a575-66cd3c9f922d,disgusting,1
f87854db-0281-4dce-935b-d700f35d1ad4,disgusting,1
13310887-f5ec-41d9-9914-2ee19c98e174,disconnected,1
23901b8e-cf10-42bf-9793-5d7561102795,disconnected,1
4a63c40b-f6e3-4d45-9fa8-22099e44a32b,discomfort,1
057d41b2-2e9f-4543-b2ab-4b043a5ecab1,disconnected,1
a02f5268-1e41-4796-a6cb-b76d13fa58ef,disconnected,1
3abc6385-5339-4191-8461-9a01ab47ad70,disconnected,1
74da059a-b115-4b58-894e-847d9ba24fdc,disconnected,1
238ee833-2fca-41ca-befb-b3610d9caf66,disconnected,1
8ed8e900-9f85-4cf3-8fd9-85aaedebd40c,disconnected,1
3ad864f9-a68f-4be6-b626-36c537089c74,disconnected,1
76656ed8-f9b5-4dde-8286-ea7e34cca4ff,disconnected,1
62e0082e-5ec7-440f-aa5c-3e25323170b9,disconnected,1
0e8cc4de-5fbe-49e5-8601-49e5197e7355,disconnected,1
ce4f0f8e-59a7-4f5c-a147-a3c999da4c7f,disconnect,1
c983ae8f-c433-4968-bae3-98e1134617d4,disconnect,1
8c64b216-1fe9-4579-9d9d-677d4887cc02,disconnect,1
599977ec-367e-4632-980d-2b304a09bdd1,disconnect,1
8e17a4d2-aa16-48e8-91d2-dd3ed0b7cd73,disconnect,1
25fd3522-66ca-44e1-9e77-b939033e0c87,disconnect,1
900c7ef0-116b-4622-8cde-ccd8e1defa7b,disconnect,1
ec0b9ae9-31b7-469e-8a42-7bc87b1ecfc6,disconnect,1
8ed8e900-9f85-4cf3-8fd9-85aaedebd40c,disconnect,1
3e7c6732-cc89-4c7c-aa56-6ae159e3b748,disconcerting,1
25fd3522-66ca-44e1-9e77-b939033e0c87,disconnected,1
9e7e4ba0-f168-4793-b958-1153064a7897,disconnected,1
2b04a606-8f11-4bc7-bcf1-9d6323a66e75,disconnected,1
f247f648-b69c-4ffb-9bca-ad0bb298e0b5,disconnected,1
0cd4a6e4-be1d-4cca-ba48-9c1d6cecdd39,disconnected,1
ff063be5-3565-4518-ae48-d0b92a17799e,disconnected,1
85b17929-afc9-42e4-993d-05e7e5ba2060,disconnected,1
