Unique id,Customer Remarks
87a8ad3a-ac07-4f02-b6d3-2938fac81e01,So nice person
5939abb3-c298-4e41-86d7-fe97e2e3e053,Great great thanks customer executive 
05ebb32b-1920-441a-813f-108bca4c8e88,Ok very good customer service 
f7533fca-d9fe-47ea-ba62-61cc4c10f98a,he is person tolking ery good
7ad65377-36c1-4c14-bc44-c28d03e27de5,Very good person help us very nice thanx
53d28bd9-d8e1-4ec5-920f-cfaac2deb6b9,Good person . 
e5698c72-272e-4be1-a3d9-cc23d40ff0fb,Customer service is awesome.
2e4ad327-4e4d-4600-a127-8672fe2d0398,"My problem was that my item was not getting picked up by the wishmaster,they called me confirmed my address told me they will come in 15 mins and never show up, by doing this my return request got cancelled. Now when i say this i have to hear that customer services are not more important than wishmasters wishes, welldone Shopzilla"
583bbc93-7514-4bcc-8d0d-f922060acacf,Thank you for Shopzilla Customer support executive
ac0a531f-8bce-4782-8211-9e125e4f2088,Customer service bad
572f2055-2843-4687-9204-ce2ba3f0311b,Please take care of your customers. It seems Shopzilla only care about sellers and not bother to keep an eye on their wrong deliveries and fraudulent.
167a5459-eeba-4078-ae8f-096d28165358,"Reached out regarding the return of the product. However, despite making the executive understand about the issue and need of escalating the same. The executive just killed the time on the call and made no real effort to connect the call with the supervisor and kept on Asking me to callback again and ask for availability of the supervisor. My return has been rejected NUMBER of times without any valid reason. I have also uploaded the image and tags of the product. I need some one to call me back and assist me with the same as I m working in a night shift and cannot afford to connect with your executives every time. Been a loyal customer for so long and this is what I get in return. Not a good experience and will not suggest anyone to shop online from Shopzilla as the return policy is so difficult."
10048400-e047-4da0-9ce2-d73ee940f3ee,Excellent person
cecbce0f-57e7-41f1-8454-f258641020a8,Good effort executive
def433e1-1c3e-4662-ade3-4e63bd0847ee,Thanks to the customer support executive for his good support to make my trouble ease
e24a64b8-0d25-40df-9e8c-64c49836197b,nice way of talking
b50c7406-60a2-48c9-9423-dbef46bb8977,No complaints with executive he is nice and polite but your policy is worst I have called twice already and my product is not delivered and it's been 15days and no one called me regarding the delivery and when I contacted you people you are saying I denied the order seriously if I want to cancel it why would I pay for it and tried to cancel order and it is not letting me cancel the order better deliver the order or cancel the order with full refund
db0ec1c2-18d6-49c3-b676-cd3d40198f2c,there is no option to contact a executive who talks in Other please hire some employees who speaks Other so customers can express their grievances more clearly
bf72ef05-797f-4dc9-b7fe-e69bbb4c2496,Executive was good 
8da421b3-581d-4c20-b684-3cf0b4c8a5fe,The agent was really very polite. Big Appreciation for the customer handling and communication.
d2cd8155-ff8e-4286-9cc0-22a15ef3160f,"Shopzilla need to improve the delivery service as I had to contact customer support to report missing items in the delivery third time in a row.Last three orders got atleast one item missing in it. This is truly not professional at all.This time I ordered three 5kg atta, executive attempted delivery of 1 5kg atta instead of 3"
8e17a4d2-aa16-48e8-91d2-dd3ed0b7cd73,Very poor service may  call disconnect acceleration dex but not again agent.....
835c66b8-6916-48e1-a51a-1370f8e79e71,Issue with connection after 30 min using automaticly turn off then after 10 to 15 sec turn on .Same issue phasing in my laptop also When I told your executive then he don't know in this type of case process knowledge 
f2a553c8-c9a0-4827-a8c5-5ebdfe8de2c7,The customer service representative gave a good response.and gratitude to Shopzilla for its prompt response 
97524c0b-2bc6-44d2-a580-7b858181f0a2,The customer executive was so polite humble and understand my problem
f368ee22-d6c7-455d-b6c9-0f54ce482716,Solve my issueThank customer support executive 
d460d3b3-49b7-4770-a01b-9083f2e6e31b,Supporting person 
a0723fe3-2c82-4cc8-98ae-40c9a23e92e7,Customer service good 
2c3858d3-7dec-4055-a86d-e0f42ff77289,Thank you coustomer care executive 
2d2b1c93-28ec-4fff-9adb-1dbf26d48478,Happy customer service 
d021fa30-05d3-4f44-8509-dd562a40a685,Shopzilla seller doing fraud with customer.i ordered a Wildcraft raincoat but received a Wildcraft bag inside the package.our time is loss i request to Shopzilla taking strongly action with the seller.
fa3babab-db21-44ab-a3b0-3946389f6bec,The consultant said one thing and the result is far different from what they had promised. The most irritating customer service that I am speaking these times. Every time I contact your customer support I would be getting useless answers 
6416db20-0e5e-4fdb-9c26-763f9afe6e97,He's a nice guy and supportive person 
ad70165d-d2b1-4ac7-a28c-ac137e5752c4,Trimmer not proper work. I send   delivery time and call for return or replace item then customer care sent me authorised service centre.Presently service centre about 110 km and I not use this once time So very bad 
46446fe5-8db8-4606-97b5-0de34f483de3,Thr customer support executive had addressed my queries in an effective manner
1db983c7-7e39-4b7c-9dce-d297fbb48e71,Please ensure the sellers product qualities and block those seller who has been giving low quality products like this one 
9fd70b08-bf38-430c-a5d0-3f4e9de5cb05,"Customer support executive was really helpful with all the information and did really understand the problem, improvement should be on the connection of call and the time for the call back of the support from the Shopzilla"
33a0f160-071c-4714-9945-dd7e4986afc7,Your executives are stupid as hell
67b37f51-7a26-4c6f-b230-2e78473afb8f,If you any problem in any order you can call Customer care . your problem is solved within 24 hr. Thank you ??
f956621d-bd51-43e2-85ef-8bbcad8afc64,"This time there was a lot of disappointment on shopping from Shopzilla, I had ordered this laptop which was not turning on.  Totally damaged laptop shipped.  The open box was with the delivery, so the delivery person who brought it took it back.  They said your money will be refunded.??"
7dae802b-276e-4cfa-a44e-0657b06aff46,Nice talking with me 
95f74d95-4bb6-41c6-a302-7fd060ccae2f,Good service executive
6154bfe5-4f0d-4336-8be8-782572591ace,Agent didn't understood my query and maybe thats because the policies are not clear.
b099acca-1531-4b8b-8668-be5311726bd1,Meaning less discussion with customer service representative.problem not solved at all.
2c2a1a35-3119-4c46-a28a-901fa149b37c,you guys are worst not at all worth to talk to. Your service is worlds third class poorest.shameless brand
865f3d65-9773-41b3-857d-6c8d3e589539,"She was very professional and  wonderful, her way of talking is impressive  and in least words she solved my problems and gave me right advice and also assured me that no need to worry which I really liked I was very impressed with her words, I had a wonderful experience with her."
edf99a02-ab10-42df-8389-b7a615d52ef2,Agent was good. The way of talking was very good and he was professionally talking   it up guys Communication was also good the way of understanding the customer was also good Thank you
b796a6fc-b58e-4d9b-9f95-4874187d55de,Executive behaviour is really great ??
90970cce-36d9-49cb-ac52-b78092b484c3,"Junior executive was very polite but senior executive was very rude and unhelpful, giving false and misleading information, giving fake details, behaving rude and doing things as per his own opinion. These executives should immediately fired from such workplaces. Very very disappointed with the service provided by Shopzilla. Extremely unsatisfied. Leading to take further legal action against Shopzilla now. "
ce294cf2-fb12-4b2d-b5b4-d34dd28c38e4,Very good customer service
81c27f2f-3cdb-4c0d-9277-0a30f1d933ed,On ground delivery staff needs lots of improvement and there behaviour is very unprofessional 
9cdc664e-4f6d-493d-9a36-9d8f70d14f0d,You are selling fake products and given fake information 6 months warranty you mentioned in your selling products your executive said not Warranty for product 
aaf3a3c9-bb21-4412-a824-12e11dea8e65,The issue explained to one Customer support need to be repeated each time to the new executive and its frustrating
7b586188-66df-49b4-9bc7-7f600b0b3b6d,Very happy to talk to you mam.and Very thankful to you that for resolving my issues.  Thanks again 
c6112027-ee2f-413b-8143-ff732846d33d,Very good talk 
1a63a3e9-cbf9-4ecc-af2b-01e908f05118,Call to talk is very happy and solve my problem
6a09319f-d7f4-4950-abad-c22f3f420e75,"Bring back your email address. This call took me 13 minutes while an email would have taken me 30 seconds. Until then, I'm going to prioritise SuperBuy for me near-future orders merely because of this lack of reachability of your customer service. "
69b192f4-dd76-4015-9f61-4d8c152b2776,Customer service viry good helpfull thanks Shopzilla team
ef8dc08b-f7e7-48c5-8981-d1b0f643812d,"The support given by Miss   was good. She was polite and ready to answer questions without any hesitation.  While your customer service is no doubt fantastic,  I would like to bring into your notice the lack of communication on your part for non deliverables items. I would have very much appreciated had a got a mail regarding the same.Regards"
26adafc5-c60a-465a-b6d9-696dfd9b2849,"Zero ownership by your executives and no information on my previous complaints, also trying to misguide me by asking me to contact service desk. Aarange for a replacement or refund immediately. I'm undergoing traumatic experience after purchasing from Shopzilla won't repeat this mistake anymore"
198c56e5-54bf-4e65-af13-03091613674a,Superb interaction with the executive 
2621b583-c8a3-4ef9-8dae-3f7fb370be82,"Customer support executive solved my problem, thank you for that. I give sir 10 out of 10 stars "
30f71cb0-48bc-41ff-98a8-7dba5a1aae75,Customer care executive is good..but Shopzilla service is very pathetic 
07373cd5-997f-43e3-bbc0-135cd37baaa2,All supportive exicutive are too good and your customer service is also too good that's I connected with you till now after using this app on 2016 
baeb5460-9ba3-4b61-96e7-02af24851185,Good in solving issues and was satisfied with customer care 
554b40b9-d3c0-44db-916a-9c4b745c6120,worst customer service 
f0c4ecdc-0ef1-412e-b39d-58e69b62848b,Thanks for talking to me about my issues 
810f38e6-cd70-4c8c-8713-ed9f8e5efd91,Good customer service
103fed46-1cf1-4137-a77e-ecd272ec2d58,The customer care executive was so good! He listened my query properly and assured me for solving it. And he helped me! His speaking skill and manner is so good! Please say thanks again from my side! And promote him Shopzilla!
46b1d3d7-b7c1-4b05-a23a-b38a0fbce7c5,Care executive did not help and did not create my return even after I got an dead item
1fc6ff5e-5f01-4e62-8823-23ce1abb0744,Worst customer service 
75898e30-4f1e-4d07-9203-99e95d94a902,I don't know what the Shopzilla executive working from 5th of August they all are unable to resolve my pay later issue 
dbbb991b-0a39-4998-b189-8270654e46b1,"Your services are getting worse with every passing day, specially your logistics services are pathetic, they don't bother to even respond to the customers call, they never share an update about the delivery if there is any delay only the customer needs to put an effort and reach to customer service team and deal with dum people who don't understand anything and keep on repeating the same lines again and again. Improve your services, if you really want to work on your service team listen to my last call."
47abb9c6-3da4-47fa-b2f6-5313f2f8a278,Customer care service person is very well person ???? easily resolve my problem ???? thanks ??
145eb931-822c-4a6c-83c3-d388c03e93fc,Iam happy with good customer care support
a167263a-8d81-4415-b8ff-72ddb71b0f48,Very helpful customer service 
f39cafea-fc4c-400c-81f1-f0be54a4b5c8,We are binding term and condition solely with Shopzilla but we deserve same SOP for every seller attached to your end.Sometime we are getting harrassed by different policies of different sellers which need to assessed meticulously.
a78a4863-42b9-4159-9b39-d05390643f9d,It a fault of Shopzilla not agent
51287c15-b4d7-4039-8625-b4725bd7cafb,"I have ordered the same product two times beacause of the delay from yr side, everytime it闁肩儤甯￠崺妞ゆ垼妫勬俊绌 rescheduled from yr side at the end you cancelled the order from yr side and commenting i refused to take the product at the door step.I tried to contact to 6   customer care executive, and same issue i shared with tehm, but they didn闁肩儤甯￠崺妞ゆ垼妫勬俊绌 resolved my issue, and without my permission they cut my call teo times, one of them Name was  , calling himself as Senior, which i taled yesterday on 13 th aug after 2 o clock, and another name from them who cut my call I don闁肩儤甯￠崺妞ゆ垼妫勬俊绌 remember his name.I almost talked with all of them for 3 hrs, but still they didn闁肩儤甯￠崺妞ゆ垼妫勬俊绌 resolved.Today i had a talk with  for almost 1 and half hour, but still he didn闁肩儤甯￠崺妞ゆ垼妫勬俊绌 solved my issue."
758efce4-1814-4c16-85e0-db9e4586e418,Query not resolved customer care disconnected the call Kindly resolve the query as ASAP
e2bd24aa-9a59-4606-bd65-a9ca9678eb18,Nice to talk to you 
323c4ad6-f716-4adb-8ce0-fd7ba52c97f8,Worst customer service 
c997ff55-0904-4fc8-800c-fab16e0c3b78,Please promote this customer care executive. She has very good potential and capabilities.
f74a5e5c-6b22-43e7-9971-80d3807d30a7,My issue is not yet resolved. The request was to cancel the order of the mattress. Still it闁肩儤甯￠崺妞ゆ垼妫勬俊绌 not cancelled unlike mentioned by the executive 
0d0cf68a-9c04-424d-9016-14a21ea1e987,issues with my phone he was forwarded to other customer care.
2e043138-6a5c-4e01-9c91-f62d9c4fc675,Good agent 
1148dcca-cea1-47ae-957f-22fce15804c5,Many thanks to the customer care mam who helped me to solve my problem
9bd6d772-a7bd-406b-bd63-8fd26ea415fc,"Maximum customer care executives are follows some protocol only,they have Not able to solve the exact problems of a customer. "
9b096d30-aafb-427f-ab99-dcff32bd3577,The executive was very humble.
de14f61d-8208-4ebe-be34-096de2cbd255,Nice bahaviar customer support executive
962bb0b8-9276-4d41-9e84-a059e890d170,"Need to improve call audio, unable to hear customer service voice clearly"
44c5cb85-910b-436a-b39e-42ffbdbd3ed5,"Now this has become really frustating! I am being asked to upload the images again for return which will be the 4th time! That too without any reason apart from saying images could not be validated! I have provided the images in the best possible quality and in the required format covering all the details as requested! If this is the quality of your service then its really sad to say that I will not be using your platform any further nor will I advice anyone close to me to use it quoting this exact scenario. Here are the images for one last time (though I know it will still be rejected without giving any valid reason apart from it could not be validated, as you guys do not intend to return the product. Also the status saying that this product was opened at the time of delivery is incorrect as the courier person had delivered the product in a brown sealed outer box, which I opened afterwards. I have a camera installed at my gate and have video proof to validate it. Can be shared if you provide another medium as it cannot be attached here! Also if it was opened at the time of delivery then please ask the courier person to show the image as proof which I am sure is a mandate to take while transferring the product (which he cannot provide as the product was delivered in a sealed box). If this is the case when ordering a 1500 rupees product, who will ever have the confidence of ordering a higher value product from your platform. I did not want to write such harsh feedback for you, but you have compelled me to do so by making me go through so many calls to explain the same thing to atleast 6-7 people and sending the same details again and again. Other platforms like SuperBuy and Tata clique are way better in this regard!"
c37db18a-4c78-4bbd-9c6f-6523372fdaa2,Calls get disconnected frequently and i think the executives drop the call when they dont have answers. Shopzilla policies are extremely pathetic and not at all customer friendly. You beed to learn a lot from SuperBuye. I wont make any more mistake of buying from Shopzilla. Extreeeeeeeemly poor service and customer orientation.
1cf02011-7766-41c6-91ce-78518925e071,Staff only speak however even after 1 month my issue is not resolved nor my refund is made. Very bad Shopzilla
53b44927-b320-4f2c-ae9f-7ba237bb4a2d,I want to return this product but your customer executive told me that is not possible.  Now this product is not necessary for me what to do this product till now what happened that product plz resolved my problem 
599977ec-367e-4632-980d-2b304a09bdd1,Very Poor Customer ServiceThey don't helpKnowingly disconnect the call
07864802-6c43-45b7-a03e-51621cec190d,The way she talk is very good and feel like my problem will solve soon 
0122d826-d299-4bba-8ef9-d7923e889a38,Worst customer service center and frequent disconnecting the callWasted my 15 days for one issue.no manner to talk and no resolution 
d24d9033-fc4b-4012-bb6a-2ecf1fd29bb2,The officers was very good in talk...and resolved my problem..
5a2b632f-b6e5-4a3b-bc1b-ef610b1c914b,Such a great executive supporter. 
48a50ade-7bc8-432a-ad16-9cd0a9026cfc,Customer support was very good and the way she talk is very interactive.
0fb7d83a-6459-4da7-943d-8b12334fd4d0,Customer Care is Very supportive.
3f6208ab-bac6-4964-a6ae-da61ba60e20b,Kindly talk to your seller regarding improve the quality of the product. Also tell them to assure right and perfect items for the customer 
3e798eaf-df51-4a32-8b01-455552700e8b,Good talk
56dd3cef-83e0-407b-936a-5399f1772bcf,The customer care executive was very mature and caring 
0b9c9a95-4185-4fad-94d2-6c3037fa1fdf,Very good customer care executive my problem resolved now. I like that your company executives skills and understanding and good again valuable guidlines I understanding fully and properly.(happy independence day all Shopzilla membership and specialy company owner)
e75652b3-1c4e-4b5b-922a-851de7eeb193,"This is the worst service I have ever seen in my entire life and entire career, I too have worked with e commerce support team and I know the TAT and all the policies and what an agent can do... I had a word with paawan it took him 12 minutes to understand the concern and when u guys can't resolve anything just tell it directly why to waste time in putting hold and wasting customers time I asked him to connect to escalation team but that was also not don by just giving fake excuses of technical issue, do u guys really don't have humanity and courtesy to help customers?? Worst e commerce support... To be honest I'm going to escalate it to social media and as well as will make sure to tag u guys.. "
642d49f2-ddc8-42f5-9d46-d4db39d1a54d,good talking experience with ur customers care
9c00842e-063f-4dc7-9101-107315e28dce,Good person and Good behavior 
85ced90e-97be-4d06-a0b8-9586c7bf49ce,"All queries answered properly by the customer executive,it was by far my best experience with a Shopzilla customer agent,Ma'am was great at helping me with my problem and was super polite as well, amazing at communicationWish her well in whatever she's doing!"
b3f62abe-40c9-4b8f-b79e-bf4c04b004d2,Customer service 1no..
8f618b3d-72af-4982-8893-3f22bea90097,Thank you Shopzilla customer service 
1146564e-2d03-445d-9be1-72d79fab0a5f,Nice talking 
5bdcd24e-81a1-48ed-afd5-feab41103a9f,Customer service good ??
4ee34fc9-f515-4ee7-a5eb-a1197b55452a,"Issue addressed by Mr   in no time , really happy for Shopzilla for having such wonderful professional team. The customer executive was quick in responding and listened properly to my query and resolved my issue the way it was suppose to be. Thank u   and all the best "
e6100429-4047-4e5e-bbad-dc4c25350927,Good customer service problem slove quickly 
197a6de8-cb0b-4b4b-9919-1ae1a11ca192,No problem the agent was really good ?? 
8df11313-8fc7-43aa-840f-f27dc4437d19,Customer executive was good job
9b5332a2-73f4-434d-8d6c-dc728d88f9f6,Thank you Shopzilla customer care agent Mr shivparasant sir thank very very much i am very very happy and Shopzilla customer care so good help Thanks Shopzilla customer team 
a48f837f-5810-42a2-9cd7-c39297623b80,"Spoke with Executive.. He explained me very well.. Sorry I didn't remember his name but his name start with A something Sorry for inconvenience... but he solved my problems... he spoke in politely, keep going ??"
7f4720cf-8594-4deb-9f4d-8ed7c976e061,Customer executive talk was good and happy to resolve my issue 
3075d880-e6f3-43fa-927e-9885e2a16888,Customer care representative was polite and addressed my query very well.we must have option available on application where can raise concerns.
4e02cb6b-c129-493c-a415-77b4c975871b,Everything was okay I闁肩儤甯￠崺妞ゆ垼妫勬俊绌 fully satisfied with customer executive 
d2e006aa-c262-48c1-bd04-128a60e824b9,"This customer care ma'am was awesome, we as a customer required these type of "
6e5fdc21-3cd3-40ec-a5b1-367466ea2dd7,While talking with your executive a buzzing sound makes comunication bit harder. Please take care of this issue
92f722b0-7b9c-42c0-838c-8c6463f73a4e,Product delivery showing by 9:00 pm and it闁肩儤甯￠崺妞ゆ垼妫勬俊绌 10:30 pm product not delivered闁肩儤甯￠崺妞 I called customer care he said that day is not finished so I cannot help you cal after 12;00 am so date changes then I can raise the concern he said闁肩儤甯￠崺妞 I had ordered 1 week ago and not delivered on promised time by Shopzilla闁肩儤甯￠崺妞 now a days many online sites are delivering within 2-3 days time
dae7a1a2-e16d-40a4-91f2-78f394779a7a,Comstmer care agent is very nice and handle costomer nicely 
1c2a6be3-9805-499d-9d4e-5cbf0c57dc5b,Customer care Ankit sir very good man my help
355edcf9-8be1-4167-b1d1-aa6976af01e2,There is very less role of customer care executive in improving service of a company. 
046e32fc-27d6-4b13-8c30-abe225088f6d,Executive was very professionally explained as I was worried in the morning it self for my extra charge by delivery agent...but your exceutive explained and managed very well in the morning thank you so much ..muje apka naam pata  ..but Thank you so much for solving my isuue
89174589-cc05-43bb-a586-fb77d90c2ab4,My order is not delivered and executive keep on changing date
c9596c5c-da6a-4f0b-881d-13957a76f0d8,Good exoerience to talk with executive 
cf6abff9-25be-4406-bd62-be63f828becd, very good talking 
5087c856-8461-4090-a6ae-b98e5f21a07d,????Customer Care Services. But Courier Agents r irresponsible sometimes during Sale  ??
317cd4b5-1ed7-4f5d-a552-7b369a03916c,Customer service nice
43482567-4dc3-4c95-8111-22603f91986f,Very polite person 
8e58594d-c47c-422c-a832-ce7b3b6d2bcf,All is good from customer executive 
e57ba6e1-5186-49f2-81e1-3e5b14b5ba60,Please don't make your representative talk and think like a robots make them understand the concern of customer. I know this will be useless because Shopzilla do t even bother about it
41698593-1da6-4ec9-9cbe-11cf1316faf6,services almost good but first time you disappoint me just because of my order is very delay that's why I cancelled today and then I book another bag might be its confirmed by yourself because payment is already detected from my side so I request you please do it fast because I don't have time I have a flight on first of September so please take this on your mind I am very busy person I am a doctor.
67630a83-0e4e-414c-b875-6108e1701e96,Appreciate helpful nature of executive. 
547cf266-0d30-43f3-822d-2236c8286bcc,Coustomer executive was very helpful 
006d7033-0a3f-40a7-8194-35c2f9ec4982,Very good support by customer care service 
674934a5-f0e7-435f-b6b5-9507ceb3394d,Customer care is very nice 
351b7c83-f5c9-4abf-912e-900cbacdb757,The executive was so polite and helpful. He helped me throughout the whole process for creating a new return.Thank You so much.
04e5c078-6f00-49ab-8c67-efd49f6036f7,Good person 
595ef753-6be5-4ecb-801b-2db16bf669d3,The executive was so good.
6a283575-a62c-45d6-a980-afd0592d8563,Some of your customer executives are very bad
75be44fb-25c6-4678-a790-34bce1ae9215,Still issue is not resolved I am received washing machine cleaner earlier.  Now I received ordered Product but due to delivery agent dispute cannot be delivered.
495a1eb8-1f81-45c4-bd50-ce9756cb3f5f,The  communication skills of customer executive is excellent. 
77cb204a-8f50-4a64-b2c5-a7c0333cef68,The employee was too good in talking and resolving issues thanks to the person who helped me have a wonderful day ??
134fbd1d-45f5-4311-8ea8-0ac2b8e0c52c, Very good person 
819a7ead-d32b-4b9d-ade5-a43343f781ba,Very good person..good behavior
18597418-fded-485e-9775-0197a08d497d,"It's not customer care to resolve or provide solution. It's auto recorded manual voice instructor. We can see the comment in order status, same comment repeat by them. No use of customer care. Also pathetic delivery and update."
3cf16654-5867-4c82-8c30-0cd170454c4e,Customer care is verry good
5d58bb87-e120-4233-ae42-18cfb2fb6f0a,"The Customer Executive, I interacted with was completely confused as to what to say. She couldn't give me proper solutions neither she connected me with any executive or higher authority. My issue was serious and she was helpless. Couldn't help me out in any way."
70efdbd9-88f5-45c7-b4d7-63663b6a907d,Umesh was my Customer care executive and he was very helpful.!Satisfied!!
18290bb1-dc14-4da7-91da-2f3115fc6694,It was a nyc experience to talk to Mr.  ..the way he deals with the problem ..it shows his dedication toward his job..
f38dbe44-7f5c-4af9-bdfd-f00439193379,Fire all your executives tgey all are dumb.
c3ddc63b-4038-4031-9bd6-e980101e40ca,Executive excellently handled my query...I am happy with the service Very much appreciated and keep up the same tempo :)
c1bbf876-06a5-462a-9f2f-21a72940c4bd,Good person
fd167f24-4428-4fbf-9781-9095833f7a3b,I am happy with Shopzilla customer executive they resolve my problem 
cc5152f7-9de8-4256-a630-9b2b48d033aa,Good support and good person 
aedb320f-bd74-4e47-967a-249ad883bd25,After two days I got a good person who know how to work proceeding and dealing with customer
e77544e9-7314-4676-9928-6c6acc5bfdbe,"How disgusting....I purchased a product and paid at the order of the product but delivery in wrong place and then I call to the Shopzilla customer care then they told me that don't worry....It's not first , it's a second continue order of the same product had been delivering in wrong place ....I never trust again.... "
94e78512-ba77-4c90-9722-d4fd9bcc5fe9,Shopzilla excutive no anybody responsible person my issues is not resolved I don't like Shopzilla 
5eaaa7ba-1411-42d6-8a8f-1971ccd33020,Customer executive is good conversation and stifited me 
3974df49-2bca-470c-87ee-a8571f0416db,I am very happy with costomer care agent.
7eaaba99-7b72-4b42-969a-7b9e6976feae,"The customer executive was very intellect, he understood the issue and helped alot to resolve the issue. Thank you to him and Shopzilla."
614e22a4-2ff3-44cc-9280-1a0fbe81e04b,customer is ready to buy product worth 1.5 lakhs & Shopzilla is not ready to help with payment options.. !!! pathetic & very disappointing customer service
7a666c3c-b175-4b74-9506-3ccc23086b02,Good talking customer care fast service Shopzilla 
767722b3-e817-410f-aad2-0d76a8a8638c,Shopzilla ki customer care service bahut best hai bahut   baat   customer care per aur problem bhi bahut   so thank you Shopzilla itni acchi service dene  
9854c1be-e41b-4818-94a7-ef5f606a283b,The agent don't have the any knowledge how to resolve the issue. and they don't have any information. 
f107fee5-a1cb-41ed-99cd-5585a865a8e2,"  was extremely prompt, professional and polite.Regarding the issue, it showed product will be delivered tomorrow, but after placing the order, it changed the date to day after tomorrow. That cheating in strict terms. But anyways the customer support executive resolved the issue. Thanks"
6b4b9136-c37a-4478-9720-2f4ac8ccde9f,Customer care Service are good 
14a865a1-c287-409d-8fbd-d893175926e6,More easy option to choose call customer support executive 
c40c22f2-f530-4b1b-b60c-c7dc9689c6be,It was great to speak to Shopzilla customer care We got the issues resolved easily Thank you
95a006f2-74ad-402b-a882-0364e35583c0,Not satisfied   sirf bolte hai par jab customer ka koi v problem ho to wo sirf apko dilasa denge par problem ka solution nhi dete h or Shopzilla ka agents sab bahut slow work  e h Shopzilla bahut bekar company hai 
ba331da4-fb64-4551-a76b-36fa5ba65e8c,the person who was addressed me i liked is way of talking and he was more interested to solve my problem 
b2a111d8-831c-4001-8be3-057fc92b08cd,Your customer care team and seller are misguided customers both are badtameez no attentive person unknowledge person no manner overall all overall badtameez mentally ill person 
6ebce1cb-f240-4e79-855b-64a8e57c86be,Thankyou customer care
ef31deed-8ad2-48c8-939a-e17a7d2a7667,Customers support executives unhelpful 
2442c56b-7487-41e5-ac01-d414c5f2ed19,You need to improve your overall customer service leaps and bounds. I am starting to loose confidence in your service.
1e630b2c-d1c3-4c18-87b3-0767ad8728f5,Good person. 
3a454444-796c-4527-bef4-8ea71c4af85c,Customer service executive is so polite and honest person but the order which I recieved is local product whereas I ordered A Brand product (TOTEM). So please send product as soon as possible 
bc1f6874-d6d8-4ad2-9baf-caf128bdfa00,"It was an awesome experience, glad to talk to you... Its my pleasure ??"
b81431b8-2c40-42eb-9416-ce02cb3abd8f,The person with whom I spoke explained everything well.
e8035391-62f1-4ea6-9098-14d12305bcdb,Prompt reply and support from executive 
25ed4931-d3be-4a03-8d60-b61832a8406b,Very good person I am very happy your talking ??
1966fa7f-a0e4-4aa2-981f-d1ef6f7d77f2,Customer care executive doesn't understand complaint
505e98d4-ac32-4012-8a87-c5cd88bbdaa6,"Shopzilla is the worst thing thats happening right now , The refunds or returns are very easy with SuperBuy but i dont know why its really difficult with Shopzilla they ask for proofs, even when we share proofs also they are not willing to accept for the refund process. I already told them that i bought the same product but they are going on intiating the replacement process not refund process. worst thing is that i have opted for Shopzilla pay later recently and regretting it i will have to cancel it soon. And further on i willnot use Shopzilla to place orders. The worst deluvery time estimations and worst refund policies. I should have bought it from Shopzilla if there is any problem they will initiate the refund immediately.The routers seal was opened and there are scartches on the router and Shopzilla is dening the refund for me i dont understand why. they are saying we will do a replacement. see i have already bought the same product from same seller its good now. so now if you send a replacement for the old product what will i do having 2 same products . I still regret buying it from you guys its really a difficult task #??????????????not going to recommend it to any of my frnds sorry#??????????????"
f15cfaa3-72e8-4b58-8413-afd532078327,Good person 
790a7aa7-be24-496e-b7c0-f6c55d537a87,Thanks for support Shopzilla Customer executive. 
bf56b759-aadc-4c8a-8afe-77006154b1b6,Excellent customer care service 
4976f4c3-120d-4e62-876c-45ac0d55d847,Good person 
dd88d982-519c-4074-b1df-a2b7d9f89bf5,Thanks for customer care support 
5ddab731-decd-4549-9410-e0361b0cbbed,Please remove those third-party sellers which are selling wrong products on Shopzilla.
281a116b-8a6f-4d79-ac9a-9e7c76a2f401,Make easy to reach customer care center
21bb46dd-4f25-4bd3-88b4-87f31b856846,Executive person was very helpful and coordinative.
5d43702d-afc3-453b-bb38-165c4505f531,Most sensable person and very easly solve my problem
1051dd9f-bb80-4931-8816-f3ebd020ef47,Customer care executive has hold my call and never get back call ended after 10 minutes not from my end
570c42b3-a7e2-4f1e-a3c4-786627ecc05e,Nice talking with you...you gave valuable information to me.. Good response thank you 
57b7a319-223b-4c48-ad07-a065657e5617,Deal with fraud sellers
89d2381a-f89f-4fc5-9bfc-ad7662723b2e,"I received call from Shopzilla.Customer care executive asked me to share bank details, for scheduling technician visit.Why should I share my bank details, for scheduling technician visit.She canceled return request. Pathetic staff of Shopzilla I call again to reopen rejected request.But customer executive didn't open the same request."
b3c9f207-c58d-4a54-a8aa-f74fa9d1800a,"Add ""chat"" with an agent option along with the call option. There's only option for chat with a bot and then they either tell you to end chat or connect to a call. Sometimes it's not possible to call so I prefer chat more. But the agent I talked to on call was very efficient and nice."
8da38314-b42c-42c9-b532-a4d2de8b7dbc,Very good person 
0f4be658-4941-4eb5-887b-4e44176cb082,"Great customer executive, thanks to him"
90b6498e-fa48-4882-b436-e012eb52144e,No quantity assurance from Shopzilla.sellers are sending items without inspection causing wastage of time and peace of mind..
5ee13897-821d-4185-9e89-f41f78a43fb7,Customer agent way of talking is nice.
7c91f2d4-8c0e-4bfc-b2f1-2c2dfa971faf,"Pay a little attention to your sellers, how they harass the customers."
